Дата;Температура, °С
23-03-2013;6.50
24-03-2013;-2.00
25-03-2013;-3.70
26-03-2013;-3.30
27-03-2013;-1.90
28-03-2013;-1.80
29-03-2013;-2.00
30-03-2013;0.40
31-03-2013;7.20
01-04-2013;12.10
02-04-2013;10.30
03-04-2013;11.60
04-04-2013;14.70
05-04-2013;14.50
06-04-2013;12.90
07-04-2013;11.00
08-04-2013;7.90
09-04-2013;6.80
10-04-2013;6.50
11-04-2013;6.00
12-04-2013;5.10
13-04-2013;10.90
14-04-2013;11.40
15-04-2013;10.50
16-04-2013;9.00
17-04-2013;9.30
18-04-2013;10.50
19-04-2013;10.90
20-04-2013;12.10
21-04-2013;13.80
22-04-2013;9.10
