Дата;Температура, °С
28-10-2017;0.00
29-10-2017;1.40
30-10-2017;2.04
31-10-2017;1.04
01-11-2017;0.00
02-11-2017;-0.16
03-11-2017;0.61
04-11-2017;1.10
05-11-2017;1.40
06-11-2017;1.75
07-11-2017;1.54
08-11-2017;0.62
09-11-2017;-0.20
10-11-2017;-1.59
11-11-2017;-2.14
12-11-2017;-2.12
13-11-2017;-1.94
14-11-2017;-2.15
15-11-2017;-3.11
16-11-2017;-3.56
17-11-2017;-2.81
18-11-2017;-1.49
19-11-2017;-1.15
20-11-2017;-1.00
21-11-2017;-1.16
22-11-2017;-2.30
23-11-2017;-4.29
24-11-2017;-5.25
25-11-2017;-6.12
26-11-2017;-7.43
27-11-2017;-8.24
