Дата;Температура, °С
28-12-2013;-0.45
29-12-2013;0.65
30-12-2013;0.86
31-12-2013;1.00
01-01-2014;-0.37
02-01-2014;-3.21
03-01-2014;-3.02
04-01-2014;-2.28
05-01-2014;-0.33
06-01-2014;0.34
07-01-2014;0.45
08-01-2014;1.53
09-01-2014;2.04
10-01-2014;2.39
11-01-2014;1.45
12-01-2014;-0.96
13-01-2014;-3.57
14-01-2014;-9.29
15-01-2014;-10.13
16-01-2014;-8.08
17-01-2014;-12.09
18-01-2014;-15.88
19-01-2014;-18.39
20-01-2014;-16.74
21-01-2014;-17.31
22-01-2014;-17.40
23-01-2014;-16.69
24-01-2014;-16.25
25-01-2014;-17.16
26-01-2014;-15.72
27-01-2014;-15.84
