Дата;Температура, °С
29-09-2018;8.81
30-09-2018;8.01
01-10-2018;8.65
02-10-2018;8.70
03-10-2018;8.94
04-10-2018;8.85
05-10-2018;7.45
06-10-2018;8.03
07-10-2018;8.72
08-10-2018;8.15
09-10-2018;6.77
10-10-2018;7.85
11-10-2018;7.65
12-10-2018;5.95
13-10-2018;6.72
14-10-2018;6.55
15-10-2018;6.39
16-10-2018;6.60
17-10-2018;7.50
18-10-2018;6.39
19-10-2018;7.34
20-10-2018;6.03
21-10-2018;4.56
22-10-2018;4.27
23-10-2018;4.06
24-10-2018;4.59
25-10-2018;5.08
26-10-2018;4.94
27-10-2018;3.60
28-10-2018;4.03
29-10-2018;2.18
