Дата;Температура, °С
09-06-2018;11.24
10-06-2018;10.44
11-06-2018;13.91
12-06-2018;16.98
13-06-2018;16.31
14-06-2018;14.43
15-06-2018;15.56
16-06-2018;16.93
17-06-2018;18.98
18-06-2018;20.61
19-06-2018;20.87
20-06-2018;19.42
21-06-2018;18.57
22-06-2018;21.99
23-06-2018;22.15
24-06-2018;21.82
25-06-2018;17.42
26-06-2018;19.17
27-06-2018;21.04
28-06-2018;21.53
29-06-2018;21.73
30-06-2018;21.52
01-07-2018;20.44
02-07-2018;18.03
03-07-2018;16.75
04-07-2018;15.88
05-07-2018;16.38
06-07-2018;18.35
07-07-2018;18.89
08-07-2018;17.87
09-07-2018;17.82
