Дата;Температура, °С
16-04-2016;5.54
17-04-2016;7.10
18-04-2016;8.36
19-04-2016;10.90
20-04-2016;7.01
21-04-2016;8.30
22-04-2016;9.23
23-04-2016;9.80
24-04-2016;8.32
25-04-2016;7.31
26-04-2016;6.41
27-04-2016;6.35
28-04-2016;6.82
29-04-2016;6.57
30-04-2016;6.72
01-05-2016;7.47
02-05-2016;4.31
03-05-2016;1.81
04-05-2016;4.31
05-05-2016;8.31
06-05-2016;11.08
07-05-2016;10.50
08-05-2016;6.16
09-05-2016;4.02
10-05-2016;3.26
11-05-2016;5.06
12-05-2016;5.84
13-05-2016;8.19
14-05-2016;13.11
15-05-2016;9.49
16-05-2016;7.44
