Дата;Температура, °С
26-11-2016;-4.31
27-11-2016;-5.32
28-11-2016;-9.78
29-11-2016;-11.55
30-11-2016;-7.92
01-12-2016;-5.58
02-12-2016;-4.84
03-12-2016;-5.74
04-12-2016;-9.84
05-12-2016;-7.28
06-12-2016;-12.09
07-12-2016;-9.24
08-12-2016;-4.06
09-12-2016;-3.12
10-12-2016;-6.04
11-12-2016;-8.33
12-12-2016;-10.06
13-12-2016;-9.18
14-12-2016;-7.83
15-12-2016;-10.06
16-12-2016;-5.40
17-12-2016;-4.05
18-12-2016;-3.60
19-12-2016;-5.65
20-12-2016;-4.00
21-12-2016;-2.02
22-12-2016;-1.64
23-12-2016;-0.03
24-12-2016;-0.43
25-12-2016;0.64
26-12-2016;0.65
