Дата;Температура, °С
01-10-2016;13.06
02-10-2016;12.19
03-10-2016;13.86
04-10-2016;11.73
05-10-2016;11.37
06-10-2016;9.75
07-10-2016;8.73
08-10-2016;8.91
09-10-2016;8.19
10-10-2016;4.68
11-10-2016;4.21
12-10-2016;3.29
13-10-2016;1.44
14-10-2016;2.74
15-10-2016;3.55
16-10-2016;2.74
17-10-2016;2.53
18-10-2016;2.94
19-10-2016;1.80
20-10-2016;1.21
21-10-2016;1.12
22-10-2016;1.96
23-10-2016;2.54
24-10-2016;0.23
25-10-2016;-0.02
26-10-2016;0.07
27-10-2016;-0.72
28-10-2016;0.19
29-10-2016;-0.20
30-10-2016;-0.21
31-10-2016;-1.31
