Дата;Температура, °С
12-05-2018;8.14
13-05-2018;7.24
14-05-2018;10.06
15-05-2018;7.78
16-05-2018;4.34
17-05-2018;7.03
18-05-2018;8.20
19-05-2018;10.15
20-05-2018;14.57
21-05-2018;10.33
22-05-2018;11.52
23-05-2018;13.00
24-05-2018;15.01
25-05-2018;8.86
26-05-2018;5.11
27-05-2018;9.30
28-05-2018;7.83
29-05-2018;5.25
30-05-2018;8.38
31-05-2018;9.23
01-06-2018;6.23
02-06-2018;6.12
03-06-2018;7.95
04-06-2018;10.27
05-06-2018;16.85
06-06-2018;19.91
07-06-2018;16.28
08-06-2018;11.91
09-06-2018;11.51
10-06-2018;11.86
11-06-2018;10.83
