Дата;Температура, °С
09-05-2020;20.20
10-05-2020;18.94
11-05-2020;17.18
12-05-2020;17.34
13-05-2020;16.74
14-05-2020;14.44
15-05-2020;12.88
16-05-2020;11.39
17-05-2020;11.35
18-05-2020;12.34
19-05-2020;13.49
20-05-2020;12.85
21-05-2020;12.25
22-05-2020;13.22
23-05-2020;14.40
24-05-2020;16.76
25-05-2020;15.05
26-05-2020;12.85
27-05-2020;15.39
28-05-2020;17.03
29-05-2020;15.69
30-05-2020;16.23
31-05-2020;14.43
01-06-2020;11.76
02-06-2020;11.02
03-06-2020;11.59
04-06-2020;13.46
05-06-2020;15.89
06-06-2020;17.85
07-06-2020;18.99
08-06-2020;20.23
