Дата;Температура, °С
13-08-2011;25.30
14-08-2011;24.70
15-08-2011;26.10
16-08-2011;23.20
17-08-2011;19.50
18-08-2011;17.50
19-08-2011;16.10
20-08-2011;16.70
21-08-2011;17.00
22-08-2011;14.00
23-08-2011;12.80
24-08-2011;11.90
25-08-2011;12.60
26-08-2011;12.60
27-08-2011;16.60
28-08-2011;18.80
29-08-2011;18.70
30-08-2011;20.40
31-08-2011;21.50
01-09-2011;22.00
02-09-2011;21.80
03-09-2011;18.00
04-09-2011;15.70
05-09-2011;15.50
06-09-2011;12.20
07-09-2011;12.20
08-09-2011;13.50
09-09-2011;14.70
10-09-2011;13.70
11-09-2011;13.00
12-09-2011;12.40
