Дата;Температура, °С
16-03-2019;0.45
17-03-2019;0.61
18-03-2019;1.77
19-03-2019;2.03
20-03-2019;0.21
21-03-2019;1.20
22-03-2019;1.59
23-03-2019;1.16
24-03-2019;2.38
25-03-2019;1.06
26-03-2019;-1.24
27-03-2019;-1.92
28-03-2019;0.20
29-03-2019;4.00
30-03-2019;3.52
31-03-2019;2.01
01-04-2019;0.63
02-04-2019;1.58
03-04-2019;3.56
04-04-2019;4.90
05-04-2019;4.44
06-04-2019;4.08
07-04-2019;4.31
08-04-2019;3.46
09-04-2019;1.15
10-04-2019;0.22
11-04-2019;-0.78
12-04-2019;0.70
13-04-2019;1.54
14-04-2019;2.46
15-04-2019;4.02
