Дата;Температура, °С
22-12-2018;-7.33
23-12-2018;-6.67
24-12-2018;-7.22
25-12-2018;-8.01
26-12-2018;-7.42
27-12-2018;-8.55
28-12-2018;-7.73
29-12-2018;-7.89
30-12-2018;-6.03
31-12-2018;-4.83
01-01-2019;-5.63
02-01-2019;-3.42
03-01-2019;-2.66
04-01-2019;-3.70
05-01-2019;-5.37
06-01-2019;-7.98
07-01-2019;-11.00
08-01-2019;-10.76
09-01-2019;-10.39
10-01-2019;-9.28
11-01-2019;-9.42
12-01-2019;-10.51
13-01-2019;-6.37
14-01-2019;-2.95
15-01-2019;-2.01
16-01-2019;-6.55
17-01-2019;-5.09
18-01-2019;-0.26
19-01-2019;-4.80
20-01-2019;-6.73
21-01-2019;-7.83
