Дата;Температура, °С
10-06-2017;17.03
11-06-2017;17.05
12-06-2017;17.49
13-06-2017;18.47
14-06-2017;17.33
15-06-2017;16.69
16-06-2017;16.04
17-06-2017;15.26
18-06-2017;15.71
19-06-2017;17.77
20-06-2017;17.04
21-06-2017;17.78
22-06-2017;15.78
23-06-2017;13.91
24-06-2017;13.44
25-06-2017;15.42
26-06-2017;19.00
27-06-2017;20.17
28-06-2017;19.76
29-06-2017;18.70
30-06-2017;19.54
01-07-2017;18.87
02-07-2017;20.10
03-07-2017;19.48
04-07-2017;19.69
05-07-2017;17.47
06-07-2017;15.10
07-07-2017;15.16
08-07-2017;14.03
09-07-2017;14.22
10-07-2017;15.17
