Дата;Температура, °С
21-03-2015;6.20
22-03-2015;7.39
23-03-2015;4.35
24-03-2015;1.25
25-03-2015;5.88
26-03-2015;9.24
27-03-2015;8.86
28-03-2015;6.05
29-03-2015;3.64
30-03-2015;3.07
31-03-2015;2.96
01-04-2015;4.48
02-04-2015;6.57
03-04-2015;5.74
04-04-2015;5.33
05-04-2015;5.89
06-04-2015;7.99
07-04-2015;9.09
08-04-2015;8.89
09-04-2015;7.43
10-04-2015;5.79
11-04-2015;8.33
12-04-2015;10.29
13-04-2015;11.26
14-04-2015;11.79
15-04-2015;8.26
16-04-2015;9.08
17-04-2015;12.25
18-04-2015;13.59
19-04-2015;11.03
20-04-2015;6.87
