Дата;Температура, °С
25-01-2014;-10.33
26-01-2014;-11.86
27-01-2014;-9.47
28-01-2014;-8.11
29-01-2014;-12.89
30-01-2014;-18.42
31-01-2014;-18.77
01-02-2014;-17.08
02-02-2014;-14.67
03-02-2014;-13.29
04-02-2014;-10.11
05-02-2014;-5.38
06-02-2014;-6.45
07-02-2014;-5.74
08-02-2014;-4.71
09-02-2014;-1.07
10-02-2014;1.14
11-02-2014;1.40
12-02-2014;3.15
13-02-2014;2.42
14-02-2014;3.08
15-02-2014;3.26
16-02-2014;1.93
17-02-2014;3.00
18-02-2014;4.17
19-02-2014;2.99
20-02-2014;5.18
21-02-2014;3.84
22-02-2014;0.93
23-02-2014;-1.14
24-02-2014;-1.09
