Дата;Температура, °С
03-08-2019;14.42
04-08-2019;15.35
05-08-2019;16.55
06-08-2019;16.07
07-08-2019;14.62
08-08-2019;13.88
09-08-2019;14.30
10-08-2019;17.37
11-08-2019;18.38
12-08-2019;17.10
13-08-2019;16.19
14-08-2019;17.15
15-08-2019;18.27
16-08-2019;19.09
17-08-2019;20.14
18-08-2019;19.37
19-08-2019;17.84
20-08-2019;17.78
21-08-2019;17.38
22-08-2019;17.06
23-08-2019;18.15
24-08-2019;15.78
25-08-2019;14.57
26-08-2019;11.82
27-08-2019;10.58
28-08-2019;10.69
29-08-2019;10.20
30-08-2019;9.46
31-08-2019;8.91
01-09-2019;9.18
02-09-2019;9.98
