Дата;Температура, °С
29-09-2018;8.29
30-09-2018;6.88
01-10-2018;4.79
02-10-2018;6.56
03-10-2018;8.54
04-10-2018;11.50
05-10-2018;11.00
06-10-2018;8.69
07-10-2018;6.48
08-10-2018;7.96
09-10-2018;5.51
10-10-2018;4.42
11-10-2018;5.27
12-10-2018;1.74
13-10-2018;0.50
14-10-2018;0.60
15-10-2018;0.20
16-10-2018;0.85
17-10-2018;4.16
18-10-2018;2.12
19-10-2018;4.05
20-10-2018;5.24
21-10-2018;1.73
22-10-2018;-0.49
23-10-2018;2.23
24-10-2018;5.23
25-10-2018;6.68
26-10-2018;9.44
27-10-2018;4.37
28-10-2018;0.91
29-10-2018;-0.20
