Дата;Температура, °С
11-04-2020;3.51
12-04-2020;4.55
13-04-2020;6.50
14-04-2020;6.65
15-04-2020;7.39
16-04-2020;7.22
17-04-2020;6.33
18-04-2020;6.33
19-04-2020;6.17
20-04-2020;6.69
21-04-2020;8.44
22-04-2020;11.50
23-04-2020;16.09
24-04-2020;16.04
25-04-2020;14.08
26-04-2020;11.29
27-04-2020;11.33
28-04-2020;12.35
29-04-2020;16.76
30-04-2020;15.05
01-05-2020;10.70
02-05-2020;9.53
03-05-2020;10.69
04-05-2020;9.99
05-05-2020;6.78
06-05-2020;8.05
07-05-2020;9.52
08-05-2020;9.21
09-05-2020;11.67
10-05-2020;16.61
11-05-2020;17.26
