Дата;Температура, °С
22-02-2014;-5.96
23-02-2014;-11.58
24-02-2014;-18.06
25-02-2014;-16.21
26-02-2014;-15.60
27-02-2014;-14.83
28-02-2014;-12.84
01-03-2014;-12.43
02-03-2014;-14.27
03-03-2014;-14.10
04-03-2014;-14.25
05-03-2014;-13.55
06-03-2014;-11.80
07-03-2014;-9.30
08-03-2014;-7.74
09-03-2014;-9.28
10-03-2014;-9.16
11-03-2014;-6.65
12-03-2014;-3.44
13-03-2014;-1.64
14-03-2014;-0.88
15-03-2014;0.35
16-03-2014;0.18
17-03-2014;-0.95
18-03-2014;-0.12
19-03-2014;2.25
20-03-2014;3.17
21-03-2014;1.94
22-03-2014;1.30
23-03-2014;2.37
24-03-2014;1.31
