Дата;Температура, °С
19-03-2016;0.39
20-03-2016;1.40
21-03-2016;1.41
22-03-2016;2.16
23-03-2016;-0.65
24-03-2016;-0.28
25-03-2016;2.27
26-03-2016;2.16
27-03-2016;1.28
28-03-2016;1.67
29-03-2016;1.87
30-03-2016;0.73
31-03-2016;0.23
01-04-2016;1.36
02-04-2016;2.59
03-04-2016;4.34
04-04-2016;4.29
05-04-2016;3.56
06-04-2016;1.38
07-04-2016;2.73
08-04-2016;2.65
09-04-2016;1.56
10-04-2016;1.40
11-04-2016;2.44
12-04-2016;2.59
13-04-2016;1.66
14-04-2016;1.44
15-04-2016;3.77
16-04-2016;5.54
17-04-2016;7.10
18-04-2016;8.36
