Дата;Температура, °С
09-06-2018;11.51
10-06-2018;11.86
11-06-2018;10.83
12-06-2018;11.38
13-06-2018;12.61
14-06-2018;14.93
15-06-2018;13.27
16-06-2018;11.73
17-06-2018;12.39
18-06-2018;15.26
19-06-2018;17.42
20-06-2018;17.96
21-06-2018;15.67
22-06-2018;15.67
23-06-2018;18.38
24-06-2018;19.04
25-06-2018;20.52
26-06-2018;22.70
27-06-2018;22.82
28-06-2018;22.34
29-06-2018;19.78
30-06-2018;19.82
01-07-2018;22.00
02-07-2018;20.22
03-07-2018;19.39
04-07-2018;20.66
05-07-2018;20.94
06-07-2018;20.58
07-07-2018;20.79
08-07-2018;21.25
09-07-2018;21.92
