Дата;Температура, °С
06-08-2016;21.01
07-08-2016;20.54
08-08-2016;19.03
09-08-2016;17.41
10-08-2016;14.97
11-08-2016;15.16
12-08-2016;16.30
13-08-2016;17.02
14-08-2016;16.78
15-08-2016;17.55
16-08-2016;17.50
17-08-2016;17.71
18-08-2016;17.38
19-08-2016;17.28
20-08-2016;14.52
21-08-2016;12.14
22-08-2016;12.35
23-08-2016;13.74
24-08-2016;13.90
25-08-2016;14.52
26-08-2016;16.51
27-08-2016;18.51
28-08-2016;18.18
29-08-2016;17.55
30-08-2016;16.91
31-08-2016;13.63
01-09-2016;12.07
02-09-2016;11.01
03-09-2016;11.69
04-09-2016;12.71
05-09-2016;13.50
