Дата;Температура, °С
16-03-2019;-3.61
17-03-2019;-0.67
18-03-2019;0.50
19-03-2019;0.14
20-03-2019;1.27
21-03-2019;1.31
22-03-2019;0.58
23-03-2019;0.76
24-03-2019;0.28
25-03-2019;0.26
26-03-2019;1.28
27-03-2019;1.84
28-03-2019;1.15
29-03-2019;0.02
30-03-2019;-0.67
31-03-2019;4.15
01-04-2019;5.23
02-04-2019;3.23
03-04-2019;2.51
04-04-2019;2.96
05-04-2019;2.68
06-04-2019;3.64
07-04-2019;4.42
08-04-2019;4.42
09-04-2019;6.39
10-04-2019;9.74
11-04-2019;12.03
12-04-2019;10.42
13-04-2019;6.89
14-04-2019;4.91
15-04-2019;4.96
