Дата;Температура, °С
29-01-2011;-15.00
30-01-2011;-11.20
31-01-2011;-7.30
01-02-2011;-11.50
02-02-2011;-16.30
03-02-2011;-13.80
04-02-2011;-11.80
05-02-2011;-11.80
06-02-2011;-9.90
07-02-2011;-8.20
08-02-2011;-8.50
09-02-2011;-15.50
10-02-2011;-13.30
11-02-2011;-11.00
12-02-2011;-16.00
13-02-2011;-19.50
14-02-2011;-19.40
15-02-2011;-15.60
16-02-2011;-17.20
17-02-2011;-20.90
18-02-2011;-21.80
19-02-2011;-23.80
20-02-2011;-26.60
21-02-2011;-26.40
22-02-2011;-25.00
23-02-2011;-20.30
24-02-2011;-15.40
25-02-2011;-18.20
26-02-2011;-17.60
27-02-2011;-17.70
28-02-2011;-17.20
