Дата;Температура, °С
29-01-2011;-11.80
30-01-2011;-9.93
31-01-2011;-9.24
01-02-2011;-9.19
02-02-2011;-9.88
03-02-2011;-9.19
04-02-2011;-8.14
05-02-2011;-7.23
06-02-2011;-6.79
07-02-2011;-8.04
08-02-2011;-10.26
09-02-2011;-10.04
10-02-2011;-11.43
11-02-2011;-12.98
12-02-2011;-12.24
13-02-2011;-15.03
14-02-2011;-15.36
15-02-2011;-16.42
16-02-2011;-17.91
17-02-2011;-18.06
18-02-2011;-18.37
19-02-2011;-19.30
20-02-2011;-18.39
21-02-2011;-19.44
22-02-2011;-19.74
23-02-2011;-18.04
24-02-2011;-16.34
25-02-2011;-16.52
26-02-2011;-16.30
27-02-2011;-14.60
28-02-2011;-14.12
