Дата;Температура, °С
07-09-2013;12.40
08-09-2013;12.52
09-09-2013;12.57
10-09-2013;11.80
11-09-2013;11.18
12-09-2013;10.83
13-09-2013;11.17
14-09-2013;11.22
15-09-2013;10.80
16-09-2013;10.79
17-09-2013;10.74
18-09-2013;10.75
19-09-2013;9.91
20-09-2013;9.32
21-09-2013;9.23
22-09-2013;9.51
23-09-2013;9.43
24-09-2013;9.28
25-09-2013;8.66
26-09-2013;6.24
27-09-2013;5.35
28-09-2013;4.75
29-09-2013;4.53
30-09-2013;4.17
01-10-2013;4.05
02-10-2013;3.68
03-10-2013;2.96
04-10-2013;2.61
05-10-2013;3.01
06-10-2013;3.89
07-10-2013;5.96
