Дата;Температура, °С
22-03-2014;1.69
23-03-2014;3.84
24-03-2014;4.49
25-03-2014;4.87
26-03-2014;3.79
27-03-2014;1.86
28-03-2014;0.27
29-03-2014;-1.99
30-03-2014;-0.35
31-03-2014;0.65
01-04-2014;0.62
02-04-2014;0.60
03-04-2014;1.80
04-04-2014;1.77
05-04-2014;1.93
06-04-2014;2.88
07-04-2014;3.95
08-04-2014;3.33
09-04-2014;1.85
10-04-2014;0.81
11-04-2014;0.84
12-04-2014;2.00
13-04-2014;3.71
14-04-2014;4.87
15-04-2014;6.32
16-04-2014;7.18
17-04-2014;7.88
18-04-2014;8.29
19-04-2014;9.43
20-04-2014;10.35
21-04-2014;9.76
