Дата;Температура, °С
18-04-2015;4.59
19-04-2015;6.55
20-04-2015;7.86
21-04-2015;10.13
22-04-2015;11.54
23-04-2015;13.43
24-04-2015;12.92
25-04-2015;10.44
26-04-2015;9.93
27-04-2015;10.03
28-04-2015;6.79
29-04-2015;4.98
30-04-2015;4.78
01-05-2015;4.75
02-05-2015;6.45
03-05-2015;4.79
04-05-2015;6.19
05-05-2015;6.09
06-05-2015;6.82
07-05-2015;7.48
08-05-2015;10.61
09-05-2015;13.46
10-05-2015;14.86
11-05-2015;13.84
12-05-2015;9.36
13-05-2015;9.25
14-05-2015;12.26
15-05-2015;14.30
16-05-2015;13.28
17-05-2015;12.38
18-05-2015;13.40
