Дата;Температура, °С
05-10-2013;5.78
06-10-2013;5.29
07-10-2013;6.04
08-10-2013;8.14
09-10-2013;9.80
10-10-2013;11.52
11-10-2013;12.79
12-10-2013;12.86
13-10-2013;11.86
14-10-2013;11.02
15-10-2013;10.42
16-10-2013;12.03
17-10-2013;13.65
18-10-2013;14.79
19-10-2013;13.95
20-10-2013;8.51
21-10-2013;7.39
22-10-2013;9.93
23-10-2013;7.04
24-10-2013;4.12
25-10-2013;6.48
26-10-2013;8.39
27-10-2013;9.00
28-10-2013;10.35
29-10-2013;11.39
30-10-2013;11.42
31-10-2013;10.87
01-11-2013;9.13
02-11-2013;8.52
03-11-2013;9.36
04-11-2013;10.24
