Дата;Температура, °С
18-05-2013;16.20
19-05-2013;12.40
20-05-2013;14.80
21-05-2013;14.20
22-05-2013;10.80
23-05-2013;12.80
24-05-2013;17.90
25-05-2013;22.50
26-05-2013;21.80
27-05-2013;21.20
28-05-2013;21.20
29-05-2013;21.50
30-05-2013;21.40
31-05-2013;20.60
01-06-2013;18.70
02-06-2013;19.00
03-06-2013;19.70
04-06-2013;20.20
05-06-2013;16.70
06-06-2013;14.70
07-06-2013;15.70
08-06-2013;17.40
09-06-2013;18.70
10-06-2013;19.50
11-06-2013;21.30
12-06-2013;23.90
13-06-2013;20.90
14-06-2013;19.00
15-06-2013;17.80
16-06-2013;21.40
17-06-2013;22.10
