Дата;Температура, °С
31-12-2011;-5.55
01-01-2012;-5.20
02-01-2012;-7.37
03-01-2012;-10.68
04-01-2012;-10.14
05-01-2012;-8.63
06-01-2012;-5.76
07-01-2012;-4.68
08-01-2012;-6.53
09-01-2012;-8.19
10-01-2012;-9.57
11-01-2012;-9.78
12-01-2012;-9.80
13-01-2012;-9.52
14-01-2012;-7.82
15-01-2012;-8.38
16-01-2012;-11.14
17-01-2012;-12.59
18-01-2012;-14.01
19-01-2012;-16.28
20-01-2012;-17.03
21-01-2012;-16.58
22-01-2012;-16.10
23-01-2012;-16.73
24-01-2012;-17.56
25-01-2012;-19.26
26-01-2012;-20.23
27-01-2012;-20.26
28-01-2012;-19.91
29-01-2012;-20.01
30-01-2012;-21.52
