Дата;Температура, °С
17-02-2018;-11.47
18-02-2018;-9.94
19-02-2018;-9.42
20-02-2018;-10.07
21-02-2018;-10.93
22-02-2018;-12.91
23-02-2018;-18.49
24-02-2018;-21.42
25-02-2018;-21.63
26-02-2018;-19.63
27-02-2018;-18.61
28-02-2018;-20.45
01-03-2018;-18.74
02-03-2018;-13.14
03-03-2018;-13.13
04-03-2018;-12.21
05-03-2018;-8.49
06-03-2018;-8.00
07-03-2018;-12.20
08-03-2018;-13.34
09-03-2018;-13.85
10-03-2018;-16.54
11-03-2018;-18.70
12-03-2018;-17.55
13-03-2018;-12.98
14-03-2018;-9.24
15-03-2018;-5.73
16-03-2018;-4.63
17-03-2018;-4.30
18-03-2018;-6.78
19-03-2018;-9.65
