Дата;Температура, °С
21-02-2015;-3.92
22-02-2015;-0.53
23-02-2015;1.26
24-02-2015;2.56
25-02-2015;2.38
26-02-2015;3.51
27-02-2015;4.01
28-02-2015;3.15
01-03-2015;3.46
02-03-2015;3.34
03-03-2015;2.71
04-03-2015;1.76
05-03-2015;1.90
06-03-2015;3.34
07-03-2015;2.59
08-03-2015;0.30
09-03-2015;1.65
10-03-2015;5.85
11-03-2015;7.28
12-03-2015;6.53
13-03-2015;6.26
14-03-2015;5.93
15-03-2015;4.75
16-03-2015;4.03
17-03-2015;2.48
18-03-2015;3.41
19-03-2015;4.81
20-03-2015;5.15
21-03-2015;6.20
22-03-2015;7.39
23-03-2015;4.35
