Дата;Температура, °С
17-05-2014;10.25
18-05-2014;9.92
19-05-2014;11.36
20-05-2014;10.65
21-05-2014;12.81
22-05-2014;17.28
23-05-2014;16.81
24-05-2014;13.50
25-05-2014;14.68
26-05-2014;12.52
27-05-2014;10.28
28-05-2014;8.33
29-05-2014;7.19
30-05-2014;9.55
31-05-2014;11.31
01-06-2014;13.90
02-06-2014;17.86
03-06-2014;16.31
04-06-2014;14.17
05-06-2014;14.86
06-06-2014;12.68
07-06-2014;10.23
08-06-2014;11.35
09-06-2014;13.58
10-06-2014;15.44
11-06-2014;13.89
12-06-2014;14.28
13-06-2014;16.45
14-06-2014;18.90
15-06-2014;18.42
16-06-2014;15.35
