Дата;Температура, °С
18-04-2015;4.05
19-04-2015;1.03
20-04-2015;0.08
21-04-2015;2.78
22-04-2015;4.38
23-04-2015;6.70
24-04-2015;7.38
25-04-2015;7.70
26-04-2015;8.24
27-04-2015;12.50
28-04-2015;15.21
29-04-2015;17.81
30-04-2015;12.51
01-05-2015;10.33
02-05-2015;14.03
03-05-2015;12.13
04-05-2015;9.84
05-05-2015;9.96
06-05-2015;10.68
07-05-2015;11.20
08-05-2015;12.10
09-05-2015;13.41
10-05-2015;14.68
11-05-2015;14.97
12-05-2015;15.54
13-05-2015;15.95
14-05-2015;14.41
15-05-2015;11.32
16-05-2015;9.52
17-05-2015;9.32
18-05-2015;9.43
