Дата;Температура, °С
14-07-2012;22.20
15-07-2012;22.00
16-07-2012;21.85
17-07-2012;20.92
18-07-2012;20.46
19-07-2012;18.98
20-07-2012;19.01
21-07-2012;19.65
22-07-2012;19.95
23-07-2012;20.23
24-07-2012;19.61
25-07-2012;20.36
26-07-2012;20.95
27-07-2012;20.88
28-07-2012;20.94
29-07-2012;20.38
30-07-2012;20.18
31-07-2012;20.60
01-08-2012;21.97
02-08-2012;21.97
03-08-2012;21.63
04-08-2012;21.38
05-08-2012;21.98
06-08-2012;22.02
07-08-2012;22.13
08-08-2012;21.36
09-08-2012;20.44
10-08-2012;19.59
11-08-2012;19.55
12-08-2012;19.70
13-08-2012;19.22
