Дата;Температура, °С
29-01-2011;-10.40
30-01-2011;-8.80
31-01-2011;-8.00
01-02-2011;-3.70
02-02-2011;-5.90
03-02-2011;-8.90
04-02-2011;-4.60
05-02-2011;-2.20
06-02-2011;2.90
07-02-2011;1.00
08-02-2011;-2.10
09-02-2011;2.60
10-02-2011;0.80
11-02-2011;-4.50
12-02-2011;-2.00
13-02-2011;-3.50
14-02-2011;-5.00
15-02-2011;-11.60
16-02-2011;-13.10
17-02-2011;-12.60
18-02-2011;-11.70
19-02-2011;-11.70
20-02-2011;-12.70
21-02-2011;-12.10
22-02-2011;-12.50
23-02-2011;-10.80
24-02-2011;-7.70
25-02-2011;-8.10
26-02-2011;-9.00
27-02-2011;-10.30
28-02-2011;-8.40
