Дата;Температура, °С
21-05-2011;18.39
22-05-2011;18.75
23-05-2011;18.61
24-05-2011;15.86
25-05-2011;16.55
26-05-2011;11.94
27-05-2011;12.96
28-05-2011;16.84
29-05-2011;20.20
30-05-2011;20.77
31-05-2011;19.56
01-06-2011;20.12
02-06-2011;20.98
03-06-2011;19.62
04-06-2011;15.90
05-06-2011;18.48
06-06-2011;17.85
07-06-2011;16.27
08-06-2011;16.96
09-06-2011;17.83
10-06-2011;18.08
11-06-2011;18.00
12-06-2011;17.91
13-06-2011;17.13
14-06-2011;15.79
15-06-2011;16.39
16-06-2011;17.34
17-06-2011;16.67
18-06-2011;16.47
19-06-2011;19.09
20-06-2011;20.09
