Дата;Температура, °С
19-03-2016;4.63
20-03-2016;-0.57
21-03-2016;1.58
22-03-2016;5.63
23-03-2016;6.63
24-03-2016;8.19
25-03-2016;10.35
26-03-2016;7.55
27-03-2016;5.47
28-03-2016;5.72
29-03-2016;6.68
30-03-2016;6.92
31-03-2016;8.23
01-04-2016;10.00
02-04-2016;9.73
03-04-2016;6.18
04-04-2016;7.11
05-04-2016;8.73
06-04-2016;9.37
07-04-2016;11.28
08-04-2016;13.60
09-04-2016;14.38
10-04-2016;13.30
11-04-2016;13.93
12-04-2016;14.28
13-04-2016;13.66
14-04-2016;13.44
15-04-2016;14.58
16-04-2016;13.17
17-04-2016;12.46
18-04-2016;14.44
