Дата;Температура, °С
13-08-2011;21.72
14-08-2011;23.58
15-08-2011;24.08
16-08-2011;23.21
17-08-2011;21.71
18-08-2011;19.27
19-08-2011;17.75
20-08-2011;16.75
21-08-2011;15.36
22-08-2011;15.17
23-08-2011;14.82
24-08-2011;14.55
25-08-2011;14.82
26-08-2011;15.47
27-08-2011;18.08
28-08-2011;18.82
29-08-2011;19.38
30-08-2011;20.06
31-08-2011;18.91
01-09-2011;16.74
02-09-2011;15.73
03-09-2011;13.29
04-09-2011;12.47
05-09-2011;11.85
06-09-2011;12.18
07-09-2011;12.50
08-09-2011;12.78
09-09-2011;13.21
10-09-2011;12.13
11-09-2011;12.50
12-09-2011;12.77
