Дата;Температура, °С
01-01-2011;-5.50
02-01-2011;-5.50
03-01-2011;-6.00
04-01-2011;-7.50
05-01-2011;-8.00
09-01-2011;-16.00
10-01-2011;-13.30
11-01-2011;-12.50
12-01-2011;-8.60
13-01-2011;-12.00
14-01-2011;-10.60
15-01-2011;-6.30
16-01-2011;-6.30
17-01-2011;-9.40
18-01-2011;-13.70
19-01-2011;-16.60
20-01-2011;-20.20
21-01-2011;-19.90
22-01-2011;-21.10
23-01-2011;-16.90
24-01-2011;-10.50
25-01-2011;-9.60
26-01-2011;-13.40
27-01-2011;-10.00
28-01-2011;-15.20
29-01-2011;-11.30
30-01-2011;-7.50
31-01-2011;-6.30
