Дата;Температура, °С
10-06-2017;16.93
11-06-2017;16.85
12-06-2017;16.21
13-06-2017;15.19
14-06-2017;17.68
15-06-2017;19.75
16-06-2017;21.15
17-06-2017;22.28
18-06-2017;23.12
19-06-2017;22.51
20-06-2017;23.18
21-06-2017;22.96
22-06-2017;23.10
23-06-2017;22.68
24-06-2017;22.07
25-06-2017;22.21
26-06-2017;22.24
27-06-2017;22.09
28-06-2017;22.03
29-06-2017;23.02
30-06-2017;22.58
01-07-2017;22.10
02-07-2017;19.90
03-07-2017;18.11
04-07-2017;18.07
05-07-2017;19.01
06-07-2017;15.86
07-07-2017;15.77
08-07-2017;18.26
09-07-2017;18.16
10-07-2017;18.29
