Дата;Температура, °С
16-07-2011;18.94
17-07-2011;19.04
18-07-2011;20.03
19-07-2011;20.10
20-07-2011;19.70
21-07-2011;19.17
22-07-2011;17.99
23-07-2011;14.52
24-07-2011;18.22
25-07-2011;18.00
26-07-2011;16.00
27-07-2011;15.57
28-07-2011;15.10
29-07-2011;14.69
30-07-2011;13.66
31-07-2011;17.33
01-08-2011;20.62
02-08-2011;20.81
03-08-2011;20.20
04-08-2011;18.87
05-08-2011;17.90
06-08-2011;14.69
07-08-2011;14.15
08-08-2011;15.89
09-08-2011;16.38
10-08-2011;16.72
11-08-2011;17.28
12-08-2011;17.66
13-08-2011;16.25
14-08-2011;17.19
15-08-2011;18.04
