Дата;Температура, °С
13-08-2011;24.60
14-08-2011;23.80
15-08-2011;23.40
16-08-2011;15.70
17-08-2011;13.80
18-08-2011;12.60
19-08-2011;12.40
20-08-2011;10.60
21-08-2011;10.30
22-08-2011;11.60
23-08-2011;10.40
24-08-2011;8.80
25-08-2011;8.10
26-08-2011;9.30
27-08-2011;11.80
28-08-2011;11.40
29-08-2011;13.00
30-08-2011;18.70
31-08-2011;19.60
01-09-2011;17.90
02-09-2011;19.30
03-09-2011;19.30
04-09-2011;19.20
05-09-2011;19.20
06-09-2011;20.40
07-09-2011;17.10
08-09-2011;14.50
09-09-2011;14.70
10-09-2011;14.50
11-09-2011;13.60
12-09-2011;12.90
