Дата;Температура, °С
25-02-2012;-1.79
26-02-2012;-2.02
27-02-2012;-2.98
28-02-2012;-4.89
29-02-2012;-4.92
01-03-2012;-4.48
02-03-2012;-4.09
03-03-2012;-6.52
04-03-2012;-3.30
05-03-2012;-5.93
06-03-2012;-7.90
07-03-2012;-9.85
08-03-2012;-11.11
09-03-2012;-9.99
10-03-2012;-6.78
11-03-2012;-4.70
12-03-2012;-2.84
13-03-2012;0.17
14-03-2012;-2.25
15-03-2012;-6.95
16-03-2012;-7.64
17-03-2012;-0.44
18-03-2012;2.55
19-03-2012;2.38
20-03-2012;0.86
21-03-2012;0.04
22-03-2012;0.23
23-03-2012;-0.61
24-03-2012;-4.60
25-03-2012;-4.33
26-03-2012;-3.41
