Дата;Температура, °С
14-04-2018;6.18
15-04-2018;6.51
16-04-2018;5.50
17-04-2018;5.95
18-04-2018;5.18
19-04-2018;5.47
20-04-2018;3.04
21-04-2018;2.65
22-04-2018;1.03
23-04-2018;1.37
24-04-2018;3.72
25-04-2018;5.53
26-04-2018;5.82
27-04-2018;5.40
28-04-2018;5.56
29-04-2018;6.02
30-04-2018;6.68
01-05-2018;5.64
02-05-2018;6.88
03-05-2018;7.23
04-05-2018;7.36
05-05-2018;5.87
06-05-2018;7.94
07-05-2018;10.22
08-05-2018;10.14
09-05-2018;8.81
10-05-2018;11.76
11-05-2018;14.43
12-05-2018;14.73
13-05-2018;15.92
14-05-2018;16.79
