Дата;Температура, °С
09-05-2020;11.67
10-05-2020;16.61
11-05-2020;17.26
12-05-2020;17.92
13-05-2020;17.08
14-05-2020;11.32
15-05-2020;11.12
16-05-2020;13.00
17-05-2020;15.97
18-05-2020;17.41
19-05-2020;17.78
20-05-2020;17.06
21-05-2020;15.44
22-05-2020;15.19
23-05-2020;16.37
24-05-2020;17.51
25-05-2020;18.62
26-05-2020;18.56
27-05-2020;10.17
28-05-2020;9.42
29-05-2020;11.49
30-05-2020;12.42
31-05-2020;12.61
01-06-2020;12.22
02-06-2020;13.38
03-06-2020;11.64
04-06-2020;11.06
05-06-2020;11.01
06-06-2020;12.29
07-06-2020;13.49
08-06-2020;14.39
