Дата;Температура, °С
03-11-2012;1.84
04-11-2012;2.70
05-11-2012;2.60
06-11-2012;1.50
07-11-2012;1.60
08-11-2012;0.40
09-11-2012;-0.20
10-11-2012;-0.80
11-11-2012;-1.00
12-11-2012;2.30
13-11-2012;2.00
14-11-2012;3.00
15-11-2012;3.00
16-11-2012;2.20
17-11-2012;2.50
18-11-2012;2.40
19-11-2012;3.20
20-11-2012;2.90
21-11-2012;3.40
22-11-2012;4.80
23-11-2012;3.20
24-11-2012;2.00
25-11-2012;0.50
26-11-2012;0.10
27-11-2012;-5.00
28-11-2012;-10.40
29-11-2012;-10.60
30-11-2012;-13.80
01-12-2012;-12.40
02-12-2012;-8.40
03-12-2012;-6.70
