Дата;Температура, °С
01-12-2012;-15.00
02-12-2012;-11.50
03-12-2012;-8.90
04-12-2012;-7.60
05-12-2012;-2.20
06-12-2012;-4.60
07-12-2012;-8.70
08-12-2012;-12.70
09-12-2012;-16.90
10-12-2012;-19.30
11-12-2012;-22.50
12-12-2012;-20.90
13-12-2012;-22.30
14-12-2012;-21.30
15-12-2012;-21.00
16-12-2012;-20.60
17-12-2012;-25.40
18-12-2012;-24.40
19-12-2012;-24.90
20-12-2012;-25.80
21-12-2012;-23.90
22-12-2012;-25.20
23-12-2012;-24.50
24-12-2012;-24.60
25-12-2012;-22.00
26-12-2012;-15.40
27-12-2012;-6.60
28-12-2012;-6.20
29-12-2012;-4.90
30-12-2012;-11.60
31-12-2012;-11.21
