Дата;Температура, °С
21-04-2012;10.00
22-04-2012;10.68
23-04-2012;7.97
24-04-2012;17.90
25-04-2012;16.20
26-04-2012;14.70
27-04-2012;12.50
28-04-2012;11.40
29-04-2012;7.16
30-04-2012;7.70
01-05-2012;7.00
02-05-2012;7.60
03-05-2012;5.90
04-05-2012;5.30
05-05-2012;6.40
06-05-2012;4.71
07-05-2012;7.28
08-05-2012;12.80
09-05-2012;16.70
10-05-2012;17.50
11-05-2012;16.70
12-05-2012;16.30
13-05-2012;18.30
14-05-2012;17.70
15-05-2012;11.10
16-05-2012;10.60
17-05-2012;13.40
18-05-2012;12.70
19-05-2012;19.40
20-05-2012;20.80
21-05-2012;20.80
