Дата;Температура, °С
03-09-2016;14.95
04-09-2016;15.02
05-09-2016;15.49
06-09-2016;15.18
07-09-2016;14.10
08-09-2016;13.90
09-09-2016;13.23
10-09-2016;12.99
11-09-2016;13.06
12-09-2016;13.69
13-09-2016;13.01
14-09-2016;11.92
15-09-2016;11.47
16-09-2016;11.58
17-09-2016;11.58
18-09-2016;11.14
19-09-2016;10.51
20-09-2016;10.86
21-09-2016;10.90
22-09-2016;10.87
23-09-2016;10.39
24-09-2016;10.15
25-09-2016;9.77
26-09-2016;9.37
27-09-2016;9.23
28-09-2016;8.66
29-09-2016;7.84
30-09-2016;7.72
01-10-2016;8.21
02-10-2016;8.25
03-10-2016;8.16
