Дата;Температура, °С
26-02-2011;-19.63
27-02-2011;-15.47
28-02-2011;-14.80
01-03-2011;-12.55
02-03-2011;-10.41
03-03-2011;-11.31
04-03-2011;-11.66
05-03-2011;-13.78
06-03-2011;-10.50
07-03-2011;-8.50
08-03-2011;-3.57
09-03-2011;-1.85
10-03-2011;-3.51
11-03-2011;-7.60
12-03-2011;-11.15
13-03-2011;-10.48
14-03-2011;-6.46
15-03-2011;-3.62
16-03-2011;-3.39
17-03-2011;-5.43
18-03-2011;-7.67
19-03-2011;-11.59
20-03-2011;-7.91
21-03-2011;-5.94
22-03-2011;-7.09
23-03-2011;-5.82
24-03-2011;-3.45
25-03-2011;-1.37
26-03-2011;1.63
27-03-2011;1.79
28-03-2011;1.19
