Дата;Температура, °С
01-10-2016;13.93
02-10-2016;15.80
03-10-2016;16.38
04-10-2016;16.09
05-10-2016;16.81
06-10-2016;16.44
07-10-2016;15.98
08-10-2016;17.06
09-10-2016;16.10
10-10-2016;13.09
11-10-2016;10.83
12-10-2016;8.29
13-10-2016;7.29
14-10-2016;8.65
15-10-2016;6.84
16-10-2016;5.36
17-10-2016;4.14
18-10-2016;4.41
19-10-2016;5.05
20-10-2016;5.94
21-10-2016;7.08
22-10-2016;6.31
23-10-2016;6.16
24-10-2016;5.58
25-10-2016;1.99
26-10-2016;1.66
27-10-2016;2.02
28-10-2016;2.92
29-10-2016;3.73
30-10-2016;5.40
31-10-2016;4.37
