Дата;Температура, °С
13-06-2015;16.65
14-06-2015;21.25
15-06-2015;24.87
16-06-2015;24.74
17-06-2015;22.07
18-06-2015;20.55
19-06-2015;19.73
20-06-2015;25.71
21-06-2015;26.69
22-06-2015;25.80
23-06-2015;25.10
24-06-2015;24.52
25-06-2015;24.92
26-06-2015;24.54
27-06-2015;24.98
28-06-2015;26.29
29-06-2015;23.37
30-06-2015;20.05
01-07-2015;19.44
02-07-2015;20.69
03-07-2015;17.52
04-07-2015;17.86
05-07-2015;21.37
06-07-2015;17.32
07-07-2015;13.77
08-07-2015;17.47
09-07-2015;20.25
10-07-2015;24.71
11-07-2015;21.14
12-07-2015;16.15
13-07-2015;15.77
