Дата;Температура, °С
08-10-2011;15.73
09-10-2011;11.34
10-10-2011;9.54
11-10-2011;8.60
12-10-2011;8.29
13-10-2011;5.63
14-10-2011;4.16
15-10-2011;2.49
16-10-2011;1.95
17-10-2011;3.70
18-10-2011;3.68
19-10-2011;3.97
20-10-2011;6.64
21-10-2011;6.69
22-10-2011;4.44
23-10-2011;4.68
24-10-2011;3.01
25-10-2011;2.23
26-10-2011;3.72
27-10-2011;3.48
28-10-2011;3.98
29-10-2011;2.80
30-10-2011;4.82
31-10-2011;6.37
01-11-2011;7.01
02-11-2011;5.55
03-11-2011;5.85
04-11-2011;3.25
05-11-2011;-1.60
06-11-2011;-7.53
07-11-2011;-4.62
