Дата;Температура, °С
06-10-2012;10.90
07-10-2012;13.50
08-10-2012;13.30
09-10-2012;13.50
10-10-2012;10.50
11-10-2012;9.10
12-10-2012;8.20
13-10-2012;8.10
14-10-2012;6.90
15-10-2012;5.30
16-10-2012;7.60
17-10-2012;10.20
18-10-2012;12.40
19-10-2012;11.30
20-10-2012;11.50
21-10-2012;11.10
22-10-2012;8.00
23-10-2012;1.40
24-10-2012;0.50
25-10-2012;1.20
26-10-2012;3.50
27-10-2012;2.80
28-10-2012;3.10
29-10-2012;9.00
30-10-2012;2.50
31-10-2012;8.00
01-11-2012;3.00
02-11-2012;1.20
03-11-2012;0.39
04-11-2012;1.60
05-11-2012;6.40
