Дата;Температура, °С
16-02-2019;-4.43
17-02-2019;-3.75
18-02-2019;-4.85
19-02-2019;-6.51
20-02-2019;-5.72
21-02-2019;-4.86
22-02-2019;-6.04
23-02-2019;-7.04
24-02-2019;-6.49
25-02-2019;-4.62
26-02-2019;-4.36
27-02-2019;-4.76
28-02-2019;-4.74
01-03-2019;-3.38
02-03-2019;-4.83
03-03-2019;-5.62
04-03-2019;-4.89
05-03-2019;-3.14
06-03-2019;-2.76
07-03-2019;-3.65
08-03-2019;-3.23
09-03-2019;-1.10
10-03-2019;-0.47
11-03-2019;-0.25
12-03-2019;-0.35
13-03-2019;-1.16
14-03-2019;-1.69
15-03-2019;-1.08
16-03-2019;-1.46
17-03-2019;-1.77
18-03-2019;-1.00
