Дата;Температура, °С
18-06-2011;17.80
19-06-2011;20.56
20-06-2011;21.64
21-06-2011;19.20
22-06-2011;17.83
23-06-2011;18.36
24-06-2011;18.05
25-06-2011;16.75
26-06-2011;17.20
27-06-2011;16.65
28-06-2011;17.69
29-06-2011;19.03
30-06-2011;20.27
01-07-2011;19.29
02-07-2011;18.94
03-07-2011;15.21
04-07-2011;14.40
05-07-2011;16.32
06-07-2011;16.43
07-07-2011;15.16
08-07-2011;14.26
09-07-2011;14.20
10-07-2011;15.45
11-07-2011;17.16
12-07-2011;20.92
13-07-2011;22.92
14-07-2011;19.12
15-07-2011;19.49
16-07-2011;18.94
17-07-2011;19.04
18-07-2011;20.03
