Дата;Температура, °С
17-03-2018;-10.26
18-03-2018;-10.89
19-03-2018;-12.45
20-03-2018;-9.02
21-03-2018;-7.61
22-03-2018;-4.31
23-03-2018;-4.33
24-03-2018;-2.91
25-03-2018;-4.18
26-03-2018;-0.84
27-03-2018;-1.00
28-03-2018;-2.43
29-03-2018;-5.57
30-03-2018;-6.17
31-03-2018;-4.98
01-04-2018;-0.76
02-04-2018;2.28
03-04-2018;3.20
04-04-2018;2.66
05-04-2018;2.83
06-04-2018;3.89
07-04-2018;2.79
08-04-2018;3.47
09-04-2018;5.37
10-04-2018;8.29
11-04-2018;4.64
12-04-2018;1.44
13-04-2018;3.11
14-04-2018;4.02
15-04-2018;6.06
16-04-2018;8.29
