Дата;Температура, °С
18-01-2020;0.65
19-01-2020;-1.08
20-01-2020;0.53
21-01-2020;1.49
22-01-2020;0.77
23-01-2020;-3.60
24-01-2020;-3.46
25-01-2020;0.79
26-01-2020;-1.00
27-01-2020;-1.27
28-01-2020;-4.71
29-01-2020;-1.26
30-01-2020;-0.62
31-01-2020;-0.70
01-02-2020;-1.02
02-02-2020;0.37
03-02-2020;1.73
04-02-2020;-1.41
05-02-2020;-4.60
06-02-2020;-5.86
07-02-2020;-8.88
08-02-2020;-11.22
09-02-2020;-6.72
10-02-2020;-2.15
11-02-2020;-1.06
12-02-2020;-0.61
13-02-2020;-2.74
14-02-2020;-1.03
15-02-2020;-0.98
16-02-2020;-0.60
17-02-2020;2.70
