Дата;Температура, °С
31-12-2011;-5.78
01-01-2012;-3.30
02-01-2012;-3.93
03-01-2012;-8.69
04-01-2012;-10.04
05-01-2012;-3.93
06-01-2012;0.10
07-01-2012;-1.73
08-01-2012;-9.20
09-01-2012;-11.50
10-01-2012;-12.60
11-01-2012;-11.30
12-01-2012;-7.50
13-01-2012;-5.20
14-01-2012;-1.60
15-01-2012;-2.40
16-01-2012;-4.10
17-01-2012;-5.80
18-01-2012;-7.30
19-01-2012;-11.00
20-01-2012;-13.30
21-01-2012;-17.80
22-01-2012;-16.60
23-01-2012;-17.30
24-01-2012;-16.90
25-01-2012;-15.30
26-01-2012;-16.80
27-01-2012;-13.70
28-01-2012;-13.80
29-01-2012;-15.70
30-01-2012;-19.00
