Дата;Температура, °С
11-08-2012;19.55
12-08-2012;19.70
13-08-2012;19.22
14-08-2012;18.65
15-08-2012;18.43
16-08-2012;17.23
17-08-2012;16.89
18-08-2012;16.38
19-08-2012;16.88
20-08-2012;16.13
21-08-2012;14.34
22-08-2012;13.90
23-08-2012;14.73
24-08-2012;15.42
25-08-2012;15.64
26-08-2012;15.75
27-08-2012;15.67
28-08-2012;15.72
29-08-2012;15.68
30-08-2012;14.86
31-08-2012;14.11
01-09-2012;12.15
02-09-2012;11.66
03-09-2012;12.95
04-09-2012;13.38
05-09-2012;13.94
06-09-2012;14.47
07-09-2012;14.15
08-09-2012;13.55
09-09-2012;12.18
10-09-2012;11.79
