Дата;Температура, °С
15-02-2020;-6.67
16-02-2020;-4.60
17-02-2020;-0.88
18-02-2020;1.34
19-02-2020;0.99
20-02-2020;1.60
21-02-2020;-0.35
22-02-2020;-2.21
23-02-2020;-2.80
24-02-2020;0.39
25-02-2020;-0.04
26-02-2020;-1.52
27-02-2020;1.16
28-02-2020;2.94
29-02-2020;0.63
01-03-2020;-0.89
02-03-2020;1.47
03-03-2020;2.44
04-03-2020;0.92
05-03-2020;0.47
06-03-2020;-0.02
07-03-2020;1.36
08-03-2020;2.55
09-03-2020;3.59
10-03-2020;4.32
11-03-2020;6.83
12-03-2020;6.12
13-03-2020;5.12
14-03-2020;3.10
15-03-2020;0.63
16-03-2020;-0.59
